asset_id,asset_name,asset_class,asset_type,issuer,current_weight_optimisable,portfolio_name,current_weight,optimized_weight,weight_change,optimized_value,quality_flag
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Mean_Variance_lambda_20,0.0084347887863857,0.00843480367501645,1.4888630750151122e-08,2790780.4821253195,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Mean_Variance_lambda_20,0.4167675090979856,0.2999999992278951,-0.11676750987009049,99259470.01738459,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Mean_Variance_lambda_20,0.0097829647118884,0.009782979213093712,1.4501205311198695e-08,3236844.4479398513,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Mean_Variance_lambda_20,0.0061743504717015,0.006174363854166416,1.3382464915737136e-08,2042880.284787908,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Mean_Variance_lambda_20,0.0320347547318096,0.12167107964681685,0.08963632491500725,40256689.71089472,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Mean_Variance_lambda_20,0.0212848204226004,0.021284831557419073,1.1134818674735092e-08,7042403.684120648,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Mean_Variance_lambda_20,0.0162689936442442,0.016268998966051752,5.321807553665403e-09,5382840.730799308,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Mean_Variance_lambda_20,0.0067096872285262,0.007222395416073141,0.0005127081875469404,2389637.1436681943,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Mean_Variance_lambda_20,0.0001354026972243,0.031692022863068284,0.031556620165843985,10485778.004210379,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Mean_Variance_lambda_20,0.0010673900405549,0.02257235993522098,0.02150496989466608,7468401.633260231,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Mean_Variance_lambda_20,0.004255307214908,0.011044555653014449,0.006789248438106449,3654255.811723973,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Mean_Variance_lambda_20,0.0272014357982988,0.008578407291515188,-0.018623028506783615,2838293.8784684194,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Mean_Variance_lambda_20,0.0448589559037577,0.030249514655523717,-0.014609441248233983,10008502.66906002,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Max_Return,0.0981089183612434,0.0981089100800685,-8.281174898594479e-09,32460794.811979927,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Max_Return,0.06829597420544,0.06829597219709824,-2.008341756787324e-09,22596740.073510192,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Max_Return,0.0874174259055424,0.0813864018405517,-0.006031024064990703,26927903.78035407,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Max_Return,0.0438495478974024,0.04384953850972766,-9.387674734795404e-09,14508273.213947909,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Max_Return,0.0496837556199316,0.049683749405772935,-6.214158666806302e-09,16438608.823952995,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Max_Return,0.0099706592583008,0.009970658998411252,-2.5988954911737583e-10,3298941.1015116535,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Max_Return,0.0190339210105056,0.019033920601099708,-4.0940589113303005e-10,6297656.253601955,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Max_Return,0.0286634369917476,0.028663436860734,-1.3101360274436757e-10,9483725.196652178,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Max_Return,0.0084347887863857,0.008434788592747645,-1.9363805524308386e-10,2790775.491931946,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Max_Return,0.4167675090979856,0.29999999972297353,-0.11676750937501207,99259470.18118866,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Max_Return,0.0097829647118884,0.009782964535321815,-1.7656658600484487e-10,3236839.591580307,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Max_Return,0.0061743504717015,0.00617435023099535,-2.40706150324288e-10,2042875.7773587632,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Max_Return,0.0320347547318096,0.03203475463008445,-1.0172514913753261e-10,10599175.916342717,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Max_Return,0.0212848204226004,0.021284820668965723,2.463653239748176e-10,7042400.081513608,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Max_Return,0.0162689936442442,0.016268994847226482,1.2029822832326786e-09,5382839.368024593,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Max_Return,0.0067096872285262,0.006709687516084041,2.875578403865875e-10,2220000.0951427883,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Max_Return,0.0001354026972243,0.0789337407810912,0.0787983380838669,26116404.321951106,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Max_Return,0.0010673900405549,0.0010673905032235443,4.626686442819883e-10,353162.05308078864,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Max_Return,0.004255307214908,0.07545696413745787,0.07120165692254987,24966060.962270938,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Max_Return,0.0272014357982988,2.2564336700030075e-10,-0.027201435572655433,0.07465747026343819,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Max_Return,0.0448589559037577,0.04485895511472091,-7.89036787296471e-10,14842253.738935394,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,MeanVariance_TurnoverPenalty,0.0981089183612434,0.09810891837702879,1.578538688651321e-11,32460797.55715287,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,MeanVariance_TurnoverPenalty,0.06829597420544,0.06829597422039141,1.4951415105990407e-11,22596740.742946886,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,MeanVariance_TurnoverPenalty,0.0874174259055424,0.08741742591981108,1.4268683456997167e-11,28923357.964720976,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,MeanVariance_TurnoverPenalty,0.0438495478974024,0.04384954791311202,1.5709621103976446e-11,14508276.325197741,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,MeanVariance_TurnoverPenalty,0.0496837556199316,0.04968375563649993,1.6568330041266677e-11,16438610.885481864,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,MeanVariance_TurnoverPenalty,0.0099706592583008,0.009970659287524317,2.922351596823525e-11,3298941.197169019,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,MeanVariance_TurnoverPenalty,0.0190339210105056,0.019033921035912487,2.540688839869354e-11,6297656.397466242,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,MeanVariance_TurnoverPenalty,0.0286634369917476,0.02866343702187312,3.012552013403891e-11,9483725.249967458,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,MeanVariance_TurnoverPenalty,0.0084347887863857,0.008434788817365278,3.0979578277690045e-11,2790775.566250037,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,MeanVariance_TurnoverPenalty,0.4167675090979856,0.30000000004719996,-0.11676750905078565,99259470.2884638,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,MeanVariance_TurnoverPenalty,0.0097829647118884,0.009782964743009152,3.1120751808888514e-11,3236839.6602967572,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,MeanVariance_TurnoverPenalty,0.0061743504717015,0.006174350502101875,3.04003749257431e-11,2042875.8670583966,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,MeanVariance_TurnoverPenalty,0.0320347547318096,0.03203475476284064,3.10310457884988e-11,10599175.960267082,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,MeanVariance_TurnoverPenalty,0.0212848204226004,0.021284820465493726,4.2893327778514845e-11,7042400.014191866,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,MeanVariance_TurnoverPenalty,0.0162689936442442,0.016268993774870042,1.3062584347522943e-10,5382839.013219486,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,MeanVariance_TurnoverPenalty,0.0067096872285262,0.0067096872550995714,2.6573371107729837e-11,2220000.0087921876,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,MeanVariance_TurnoverPenalty,0.0001354026972243,0.07893374053112966,0.07879833783390536,26116404.23924761,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,MeanVariance_TurnoverPenalty,0.0010673900405549,0.021363183688198017,0.020295793647643116,7068327.654106869,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,MeanVariance_TurnoverPenalty,0.004255307214908,0.021928684344695158,0.017673377129787157,7255431.972783048,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,MeanVariance_TurnoverPenalty,0.0272014357982988,0.027201435750670282,-4.762851918416189e-11,9000000.34424138,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,MeanVariance_TurnoverPenalty,0.0448589559037577,0.04485895590517355,1.4158535455166543e-12,14842254.00046843,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Mean_CVaR_95,0.0981089183612434,0.09810892002950994,1.6682665388012552e-09,32460798.103900883,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Mean_CVaR_95,0.06829597420544,0.06829597573256771,1.527127715950094e-09,22596741.24327295,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Mean_CVaR_95,0.0874174259055424,0.08741742735953315,1.453990747246614e-09,28923358.441074472,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Mean_CVaR_95,0.0438495478974024,0.04384954951769748,1.6202950786636805e-09,14508276.85609875,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Mean_CVaR_95,0.0496837556199316,0.049683757398890575,1.778958973186473e-09,16438611.46859507,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Mean_CVaR_95,0.0099706592583008,0.00997066823629241,8.97799160883006e-09,3298944.1580022876,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Mean_CVaR_95,0.0190339210105056,0.019033926921616928,5.911111329581775e-09,6297658.344839259,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Mean_CVaR_95,0.0286634369917476,0.02866365776872361,2.207769760100009e-07,9483798.287352271,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Mean_CVaR_95,0.0084347887863857,0.008434803656153119,1.4869767419115054e-08,2790780.4758841055,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Mean_CVaR_95,0.4167675090979856,0.2999999997785018,-0.11676750931948382,99259470.19956101,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Mean_CVaR_95,0.0097829647118884,0.009782982743794974,1.8031906573803824e-08,3236845.6161249746,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Mean_CVaR_95,0.0061743504717015,0.0932838463707573,0.0871094958990558,30864350.5859167,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Mean_CVaR_95,0.0320347547318096,0.07082221367964917,0.03878745894783957,23432584.711307846,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Mean_CVaR_95,0.0212848204226004,0.02128481868668142,-1.7359189780075113e-09,7042399.4256453095,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Mean_CVaR_95,0.0162689936442442,0.016268993275590237,-3.686539615244122e-10,5382838.848025323,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Mean_CVaR_95,0.0067096872285262,0.00670968707390706,-1.54619140407819e-10,2219999.9488419453,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Mean_CVaR_95,0.0001354026972243,0.007950794741480796,0.007815392044256495,2630638.9142917376,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Mean_CVaR_95,0.0010673900405549,0.017354760068943834,0.016287370028388932,5742080.970519075,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Mean_CVaR_95,0.004255307214908,0.004255307512301961,2.9739396101985394e-10,1407931.8983971968,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Mean_CVaR_95,0.0272014357982988,0.0020269646619568535,-0.02517447113634195,670651.4620253922,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Mean_CVaR_95,0.0448589559037577,0.036800944785449693,-0.008058011118308006,12176140.949813426,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Max_Sharpe,0.0981089183612434,0.09810893283983058,1.4478587176403046e-08,32460802.34238635,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Max_Sharpe,0.06829597420544,0.06829642077439722,4.4656895722972045e-07,22596888.49199377,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Max_Sharpe,0.0874174259055424,0.08741742503225024,-8.732921608078925e-10,28923357.671058245,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Max_Sharpe,0.0438495478974024,0.043849659669658876,1.1177225647807099e-07,14508313.301516544,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Max_Sharpe,0.0496837556199316,0.049683756274724336,6.547927339228821e-10,16438611.096647918,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Max_Sharpe,0.0099706592583008,0.009983412186664535,1.27529283637344e-05,3303160.6838793564,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Max_Sharpe,0.0190339210105056,0.019033937906005303,1.6895499704155936e-08,6297661.97918783,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Max_Sharpe,0.0286634369917476,0.17862078769752823,0.14995735070578065,59099349.221917726,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Max_Sharpe,0.0084347887863857,0.00844921134780161,1.4422561415910334e-05,2795547.4753537183,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Max_Sharpe,0.4167675090979856,0.3000000000108762,-0.11676750908710942,99259470.27644554,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Max_Sharpe,0.0097829647118884,0.009783377183219966,4.124713315657724e-07,3236976.1222862396,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Max_Sharpe,0.0061743504717015,0.006188540201651236,1.4189729949735594e-05,2047570.7405937314,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Max_Sharpe,0.0320347547318096,0.032035035716929165,2.809851195675894e-07,10599268.91811374,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Max_Sharpe,0.0212848204226004,0.02128481091058667,-9.512013728757429e-09,7042396.852808489,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Max_Sharpe,0.0162689936442442,0.016268982694385578,-1.0949858620518116e-08,5382835.347076092,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Max_Sharpe,0.0067096872285262,0.006709683226050121,-4.002476079734141e-09,2219998.67572114,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Max_Sharpe,0.0001354026972243,0.00013539865389529816,-4.043329001853554e-09,44798.662204346154,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Max_Sharpe,0.0010673900405549,0.0010673857710413277,-4.26951357232995e-09,353160.48736778845,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Max_Sharpe,0.004255307214908,0.004255301393702537,-5.821205462976098e-09,1407929.8739674045,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Max_Sharpe,0.0272014357982988,0.025210910433882544,-0.0019905253644162575,8341405.382544575,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Max_Sharpe,0.0448589559037577,0.013617030074918579,-0.03124192582883912,4505397.306419481,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Risk_Parity,0.0981089183612434,0.13389678425917773,0.035787865897934326,44301746.256012194,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Risk_Parity,0.06829597420544,0.07543892572138297,0.007142951515942977,24960092.68352375,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Risk_Parity,0.0874174259055424,0.0874176191376825,1.9323214010824596e-07,28923421.893732857,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Risk_Parity,0.0438495478974024,0.04385344912235694,3.901224954541704e-06,14509567.09840799,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Risk_Parity,0.0496837556199316,0.07979761745874227,0.030113861838810665,26402230.793300148,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Risk_Parity,0.0099706592583008,0.0100226212198626,5.196196156179861e-05,3316133.576763191,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Risk_Parity,0.0190339210105056,0.019049605221496718,1.5684210991118858e-05,6302845.743975415,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Risk_Parity,0.0286634369917476,0.02866652202495905,3.0850332114473744e-06,9484745.969207788,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Risk_Parity,0.0084347887863857,0.008422345628380866,-1.2443158004834046e-05,2786658.5517597115,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Risk_Parity,0.4167675090979856,0.3,-0.11676750909798561,99259470.272847,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Risk_Parity,0.0097829647118884,0.009800196491600192,1.7231779711791156e-05,3242541.041086829,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Risk_Parity,0.0061743504717015,0.00634957843259697,0.00017522796089546998,2100852.6389182312,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Risk_Parity,0.0320347547318096,0.07648263628130929,0.04444788154949969,25305419.87451196,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Risk_Parity,0.0212848204226004,0.021327205333351553,4.2384910751154525e-05,7056423.679295708,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Risk_Parity,0.0162689936442442,0.016005119265662216,-0.0002638743785819825,5295532.199877898,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Risk_Parity,0.0067096872285262,0.013549506468286263,0.006839819239760063,4483056.115002028,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Risk_Parity,0.0001354026972243,0.007989588005430034,0.007854185308205733,2643474.2437242577,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Risk_Parity,0.0010673900405549,0.013981810605207444,0.012914420564652545,4626090.380427217,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Risk_Parity,0.004255307214908,0.008844650985885034,0.004589343770977034,2926384.5720238746,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Risk_Parity,0.0272014357982988,0.024368207036070254,-0.0028332287622285478,8062584.406331321,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Risk_Parity,0.0448589559037577,0.014736011300559211,-0.03012294460319849,4875628.918760648,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Monte_Carlo_Max_Sharpe,0.0981089183612434,0.11472472659200843,0.016615808230765028,37958385.2957332,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Monte_Carlo_Max_Sharpe,0.06829597420544,0.08779435678555031,0.019498382580110316,29048071.158263512,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Monte_Carlo_Max_Sharpe,0.0874174259055424,0.11041108713490513,0.022993661229362736,36531153.40419945,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Monte_Carlo_Max_Sharpe,0.0438495478974024,0.0472476282420543,0.003398080344651902,15632581.836515717,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Monte_Carlo_Max_Sharpe,0.0496837556199316,0.0563850366736909,0.006701281053759299,18655829.5718187,OK
