portfolio_name,expected_return_APT,volatility_APT,variance_APT,sharpe_ratio,var_95_historical,cvar_95_historical,downside_deviation,max_drawdown,skewness,kurtosis,turnover,herfindahl_index,equity_weight,state_weight,corporate_weight,active_constraints_count,number_of_regulatory_breaches,optimization_status,VaR_95_historical,CVaR_95_historical,HHI_concentration,sovereign_bond_weight,warning_flags,regulatory_status,normalized_return,normalized_volatility,normalized_cvar,normalized_CVaR,normalized_turnover,normalized_concentration,score_return,score_risk,score_cvar,score_turnover,score_concentration,score_compliance,final_score,score_total,score_method,rank,model_selected_as_recommendation
Frontier_candidate_28,0.11216754269361644,0.02173603731403073,0.00047245531811693626,1.6451857622317152,0.0005837934066039504,0.0012032437658054766,0.0051888459522195195,-0.002142649752474468,0.2873589120119272,0.47510870284329476,0.2999998414162771,0.13039311563349598,0.19016025762970235,0.34735566426691405,0.4624840781033836,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.7100992603483923,0.5075749890999723,0.6354595973108327,0.6354595973108327,5.286124094006084e-07,0.8597309140385443,0.2130297781045177,0.12689374727499309,0.12709191946216655,7.929186141009126e-08,0.08597309140385444,1.0,0.5529886155373932,0.5529886155373932,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,21,False
Frontier_candidate_29,0.112441480352575,0.022654145788490062,0.000513210321406162,1.590603199598325,0.0006120375027970598,0.0012620045775043227,0.005452803707028982,-0.002302234550114024,0.29748218817242267,0.4664230496381183,0.2999999168231284,0.1299189895596029,0.19674441322922193,0.3473556530328553,0.4558999337379227,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.74231044900984,0.4725715389711901,0.6048810989507719,0.6048810989507719,2.772562385233712e-07,0.8651174832190951,0.222693134702952,0.11814288474279752,0.12097621979015438,4.1588435778505684e-08,0.08651174832190951,1.0,0.5483240291462492,0.5483240291462492,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,22,False
Frontier_candidate_9,0.10805847692632323,0.009882872683754781,9.767117248330641e-05,3.2025863695597496,0.00029697655371938253,0.000763486849075043,0.0034263702962607306,-0.001650704043011264,0.3689838801589779,3.094750053461115,0.2999999317853152,0.14847601401010488,0.10000867534777838,0.3473556705154964,0.5526356541367252,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.22693132660839344,0.9594841790771623,0.8643043965621506,0.8643043965621506,2.2738228244723047e-07,0.6542902339032479,0.06807939798251803,0.23987104476929058,0.17286087931243013,3.410734236708457e-08,0.06542902339032479,1.0,0.5462403795619059,0.5462403795619059,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,23,False
Frontier_candidate_8,0.1077845391166353,0.0094301538644097,8.892780190644119e-05,3.3272856403561564,0.000303238228181178,0.0007795004910180474,0.003440805804082416,-0.0017279046634089967,0.3454753604104373,2.9444524724423626,0.29999997913814314,0.14339787935490703,0.0952572423581538,0.34735563946825776,0.5573871181735885,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.1947201202233063,0.9767443624390888,0.8559710684522128,0.8559710684522128,6.953952269572738e-08,0.7119831665103331,0.05841603606699188,0.2441860906097722,0.17119421369044258,1.0430928404359107e-08,0.07119831665103331,1.0,0.5449946674491684,0.5449946674491684,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,24,False
Frontier_candidate_30,0.11271541796796909,0.023582378060802,0.0005561285550025954,1.5396112426457529,0.0006605960052760858,0.0013330845585871197,0.0057553735111525945,-0.00251213407691131,0.30506194088527483,0.4859922810778716,0.2999999935577487,0.12937472100044745,0.2050445865165419,0.3473556237819324,0.4475997897015258,2,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.7745216325487246,0.4371821128242077,0.5678918365131984,0.5678918365131984,2.1474170774915535e-08,0.8713009445559011,0.23235648976461737,0.10929552820605193,0.11357836730263969,3.2211256162373303e-09,0.08713009445559011,1.0,0.5423604829500248,0.5423604829500248,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,25,False
Frontier_candidate_7,0.10751060201267956,0.009062209282405581,8.212363707811788e-05,3.4321518590207902,0.0003073021493782782,0.0007934508109755342,0.003458153952586614,-0.0018066681455943812,0.3031404562526069,2.698950023715531,0.2999997427034021,0.1404738437603352,0.09070673991107202,0.34735585600225205,0.5619374040866758,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.16250899682232933,0.9907724758751634,0.8487114710503153,0.8487114710503153,8.576553262029663e-07,0.7452032758521909,0.0487526990466988,0.24769311896879084,0.16974229421006307,1.2864829893044494e-07,0.07452032758521909,1.0,0.5407085684590707,0.5407085684590707,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,26,False
Frontier_candidate_6,0.10743129452770694,0.008978208589630842,8.060822947892104e-05,3.455429960304226,0.0003120484840255863,0.0007970192360612968,0.0034555869857748967,-0.0018422327151256246,0.27948166369383093,2.527896151363241,0.2999997029071322,0.14071518357287235,0.0896817385903749,0.3473560081062866,0.5629622533033386,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.15318355989470916,0.9939750539387797,0.8468545007757686,0.8468545007757686,9.903095591345945e-07,0.7424614026082703,0.04595506796841275,0.24849376348469493,0.16937090015515374,1.4854643387018918e-07,0.07424614026082703,1.0,0.5380660204155223,0.5380660204155223,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,27,False
Frontier_candidate_31,0.11298935568343234,0.024524411800073247,0.000601446774139572,1.4916415694050325,0.0006970400382570249,0.0014077655871452344,0.006070344594790177,-0.002725785573481243,0.31485715811242776,0.5215882918780497,0.299999994276705,0.1289970445919335,0.2134737589078972,0.3473556232741291,0.4391706178179737,2,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.8067328278543235,0.40126649726295305,0.5290286274582288,0.5290286274582288,1.9077649793253215e-08,0.8755917444387632,0.24201984835629706,0.10031662431573826,0.10580572549164576,2.861647468987982e-09,0.08755917444387633,1.0,0.5357013754692048,0.5357013754692048,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,28,False
Frontier_candidate_32,0.11326329357269328,0.02547874739925751,0.0006491665690351713,1.446522052984894,0.0007582609507796144,0.001485905408503435,0.00639439028572399,-0.0029394500627777376,0.32646713132017696,0.5684721637232424,0.29999982144618104,0.12880218546487027,0.22190467919520254,0.3473556728578705,0.4307396479469268,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.8389440435960701,0.3648818657281664,0.4883654995984057,0.4883654995984057,5.951793963232532e-07,0.8778055483744324,0.251683213078821,0.0912204664320416,0.09767309991968115,8.927690944848798e-08,0.08778055483744324,1.0,0.5283574235448965,0.5283574235448965,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,29,False
Frontier_candidate_2,0.10696287258808454,0.008824123583601792,7.786515701867732e-05,3.4626837125933463,0.00034806519843509545,0.0008175030813863796,0.0035349434207981954,-0.0020070809142328505,0.1880286358020516,2.0255609310796094,0.29999770873063314,0.13543693667978052,0.08855119810802621,0.3473983846847972,0.5640504172071766,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.09810377448768975,0.9998496395396883,0.836194926604279,0.836194926604279,7.637564556017828e-06,0.8024278199963968,0.029431132346306926,0.24996240988492208,0.1672389853208558,1.1456346834026742e-06,0.08024278199963969,1.0,0.5268764551864079,0.5268764551864079,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,30,False
